0,0,0,0,8,1,2,9,9,4,5,3,1,3,0,0,
0,0,0,0,0,6,0,18,32,0,4,1,0,0,0,0,
29,13,11,69,87,109,108,259,602,180,417,201,43,41,28,8,
66,38,7,78,158,172,342,521,1308,585,624,200,66,73,39,5,
3,3,6,5,8,8,7,7,10,1,19,5,2,0,0,0,
58,7,3,92,158,169,225,534,777,640,1056,297,214,275,65,3,
117,49,46,146,216,325,289,514,833,497,1008,429,369,424,155,56,
190,80,61,830,1054,2170,366,514,1330,876,955,568,507,581,404,92,
196,0,0,2497,1709,1515,208,160,630,527,637,512,541,466,279,16,
2536,23,1,32,40,48,25,25,12,26,48,33,24,36,7,0,
