5,0,0,0,7,1,1,0,0,0,0,0,0,1,2,1,
6,5,5,1,3,13,4,4,8,9,62,1,2,3,2,2,
12,21,46,26,24,33,22,24,39,24,47,10,15,13,7,7,
19,51,4,7,12,9,6,6,53,34,36,32,2,1,0,0,
42,118,36,384,344,174,185,164,1000,117,258,149,41,38,22,22,
18,0,1,75,250,144,359,859,1807,362,857,268,174,123,12,0,
101,70,86,151,244,278,372,921,1152,841,1130,741,60,260,70,60,
43,36,38,522,785,2275,50,51,66,50,60,47,215,678,200,49,
118,0,0,2449,1642,1482,121,174,153,340,660,435,558,663,168,0,
2430,10,6,116,167,200,34,36,87,69,421,390,625,402,45,2,
