0,0,0,1,7,2,0,0,0,0,0,0,0,0,0,0,
10,0,0,29,32,30,23,60,105,28,36,12,9,17,5,1,
46,13,13,96,102,102,137,202,380,138,275,177,65,64,28,8,
77,18,22,148,177,164,390,558,1255,371,589,223,73,120,40,20,
7,9,52,12,8,7,5,5,12,6,12,10,2,5,2,0,
58,0,1,128,151,125,250,425,912,852,982,272,190,279,45,11,
102,24,29,247,179,217,328,465,642,393,606,359,349,432,106,77,
73,28,39,765,842,2259,84,82,145,90,118,207,375,737,410,104,
168,0,0,2552,1725,1490,346,232,345,349,534,660,410,629,273,32,
2549,49,28,186,210,196,97,88,178,138,330,332,310,331,129,18,
