0,0,0,3,10,0,0,1,0,0,0,0,0,0,0,0,
0,2,5,0,0,10,0,0,2,0,0,0,1,0,0,0,
25,5,4,55,54,70,108,175,288,105,208,129,50,38,18,7,
96,55,37,137,150,154,334,472,1208,351,526,217,88,106,47,18,
0,1,9,3,3,2,0,0,1,1,2,0,0,2,2,2,
4,0,0,4,18,4,11,19,41,41,50,14,8,10,0,0,
93,42,29,218,170,259,340,533,711,454,634,401,410,421,106,70,
134,55,53,981,1100,2273,321,399,700,680,775,566,535,772,458,133,
167,0,3,2569,1680,1442,296,182,368,388,549,638,402,649,274,2,
2544,13,0,188,220,234,98,70,137,152,338,316,331,358,129,20,
