1,34,4,14,12,9,5,22,98,137,147,14,10,10,8,7,
9,29,48,30,32,43,43,142,201,268,258,123,68,138,168,41,
7,7,8,30,19,47,51,150,241,168,152,108,78,145,217,40,
0,10,0,16,14,30,79,171,246,268,194,166,70,154,127,105,
10,30,18,20,15,33,93,167,128,225,302,79,61,142,124,187,
0,0,2,9,15,54,10,250,148,248,256,133,68,134,205,179,
9,6,0,222,99,186,0,0,0,0,0,0,0,2,0,0,
57,29,42,1758,1826,2150,46,68,149,190,231,212,418,284,332,680,
0,0,10,2650,1723,1534,0,0,0,0,7,28,0,0,0,1,
2493,43,0,0,0,2,8,20,0,0,0,0,12,43,37,59,
