66,114,232,14,21,21,10,20,42,10,15,18,6,7,10,2,
74,136,288,88,72,146,72,110,861,148,348,465,125,128,144,54,
45,166,166,81,57,127,57,104,658,71,206,313,155,256,188,24,
264,84,135,43,24,62,27,70,584,76,148,516,183,112,170,0,
85,116,134,37,30,56,30,59,242,119,299,142,62,86,81,18,
8,0,2,31,34,80,20,72,347,236,312,283,114,210,283,21,
42,28,26,74,110,288,37,67,240,216,466,288,247,206,81,54,
67,64,92,1580,464,2020,50,68,48,41,46,127,360,254,206,184,
90,0,42,2248,1333,1091,10,24,0,0,0,13,261,292,184,101,
3050,35,0,35,29,54,12,35,59,124,130,165,30,172,24,19,
