10,13,38,12,27,20,23,27,56,16,11,5,10,18,14,18,
20,14,56,12,16,30,36,36,41,105,215,13,18,34,20,25,
38,18,175,52,44,58,28,15,27,111,45,56,167,367,316,286,
17,7,5,13,18,32,8,0,13,144,16,24,212,420,446,459,
40,55,23,281,147,187,25,14,34,156,24,51,189,424,438,406,
0,0,2,14,21,64,0,0,0,12,0,25,148,546,514,578,
27,35,31,84,65,216,30,18,33,85,50,112,214,346,422,942,
32,36,45,904,937,2130,49,34,47,265,164,286,360,560,567,1224,
27,2,29,2500,1499,1292,6,13,0,0,0,0,1,35,0,0,
2467,18,3,18,14,0,0,0,0,13,17,0,0,0,0,10,
