0,4,0,0,12,4,0,39,184,1,0,0,0,0,0,2,
24,22,11,32,38,42,40,369,524,103,48,38,33,41,30,33,
24,25,9,62,56,82,130,253,577,276,343,256,147,62,41,38,
35,48,0,53,63,88,298,495,666,550,495,490,122,70,52,47,
10,40,6,14,13,12,1,2,3,2,4,4,6,9,2,1,
0,0,5,6,8,0,0,0,0,0,0,3,0,0,0,0,
92,177,42,188,178,338,190,299,350,500,792,764,536,428,469,818,
91,75,54,750,890,2272,214,218,174,312,506,628,626,584,482,1537,
122,9,0,2613,1805,1500,0,17,45,77,312,428,458,490,357,591,
2662,66,11,68,90,103,6,15,37,20,18,148,194,278,172,51,
