4,8,8,8,11,0,10,25,167,48,116,21,12,14,10,7,
26,26,18,47,29,41,48,96,517,147,126,32,27,33,23,16,
51,55,416,118,78,91,94,95,178,237,257,105,107,103,84,70,
165,242,210,918,724,306,676,727,1766,772,526,439,218,234,96,33,
47,288,189,61,44,43,49,50,77,77,44,27,34,40,28,17,
87,68,6,790,429,318,616,1022,1367,2699,674,318,281,386,141,36,
154,473,119,428,313,340,666,1040,1037,1396,719,595,559,460,252,112,
157,134,97,2068,2106,2308,414,544,974,1260,715,585,670,623,687,296,
15,16,22,2546,1688,1538,1,4,26,24,5,5,16,24,23,0,
2472,57,10,139,90,99,105,107,243,253,239,362,502,422,200,44,
