1,0,2,8,10,6,7,33,60,4,4,2,3,0,0,0,
32,12,18,37,50,62,90,403,326,62,54,32,24,39,33,14,
80,29,23,90,111,128,208,367,957,185,531,296,70,82,58,36,
533,130,32,88,132,123,555,795,1862,528,582,399,59,92,60,25,
1,2,10,6,3,0,0,0,0,1,5,6,0,0,0,0,
40,0,0,65,128,107,288,529,880,848,948,263,115,126,38,12,
10,0,0,27,17,14,1,1,0,0,0,0,0,0,0,2,
185,78,76,705,866,2276,394,584,1206,985,875,657,538,655,589,222,
141,0,0,2378,1626,1417,152,206,611,254,440,532,472,508,324,86,
2502,26,1,125,187,170,65,72,222,144,341,293,292,486,281,69,
