0,0,0,6,20,8,0,18,38,13,17,0,1,5,4,3,
24,18,24,54,69,98,89,290,315,251,226,88,61,60,39,30,
38,36,36,87,106,152,180,346,915,171,490,232,77,86,60,38,
51,24,41,78,105,131,488,637,1578,483,538,409,50,71,49,23,
0,1,11,3,5,8,16,12,28,16,24,6,6,6,7,6,
8,0,27,149,290,217,375,651,1057,965,1099,290,165,129,34,0,
69,56,55,141,168,274,362,538,794,560,788,597,412,450,251,87,
70,57,88,677,778,2269,269,424,831,741,654,473,359,426,386,166,
40,0,0,2468,1642,1370,116,181,588,268,455,491,413,497,312,109,
2536,15,10,122,162,180,62,72,186,130,322,274,250,401,192,36,
