15,209,36,27,40,30,70,30,67,27,22,15,21,21,20,22,
22,41,100,30,44,59,84,60,108,37,297,144,65,75,38,36,
7,11,12,20,23,41,18,31,47,24,58,46,66,117,175,40,
0,12,0,66,104,48,1,4,96,33,14,6,2,8,5,12,
14,60,25,32,63,41,22,18,58,100,37,38,54,168,172,408,
0,1,1,10,44,54,0,0,0,9,20,62,55,216,185,264,
18,21,12,23,30,89,11,11,15,17,37,98,171,140,96,438,
23,36,39,811,907,1795,26,28,50,58,149,130,363,268,180,596,
28,0,0,2287,1402,1186,16,0,0,0,116,96,217,341,158,80,
2296,14,14,20,0,0,0,1,10,19,0,0,0,0,8,19,
