7,86,81,6,15,14,37,21,59,15,18,12,12,13,3,2,
13,25,170,16,22,32,24,57,44,61,154,32,19,22,14,13,
24,32,355,37,37,52,30,39,69,46,111,30,24,34,22,16,
68,118,108,230,210,246,40,52,146,48,268,28,29,37,15,0,
82,258,185,1376,1021,300,82,106,181,188,551,194,118,114,44,35,
50,50,62,292,525,242,520,1166,1712,1069,1598,484,232,152,24,0,
191,754,536,260,485,714,862,1528,2101,849,1756,920,721,517,134,96,
135,233,338,482,620,2560,147,196,314,210,240,140,340,1435,372,81,
164,8,29,2538,1740,1523,302,774,1653,1296,1205,1050,949,1074,344,9,
2725,64,61,152,214,226,102,212,292,714,900,673,611,684,136,68,
