20,120,215,14,29,26,52,88,18,6,5,12,4,4,4,2,
34,98,280,35,40,81,25,53,547,119,168,385,55,80,38,24,
24,101,124,48,36,84,13,38,338,32,117,229,114,177,137,17,
331,85,7,12,14,34,2,17,273,21,67,456,110,54,84,5,
142,165,24,16,24,40,11,25,146,51,119,136,91,102,82,18,
3,0,12,4,13,36,0,11,179,268,122,156,26,86,96,10,
47,32,41,289,454,1301,21,40,122,217,156,188,190,163,139,168,
52,24,55,610,612,2022,22,45,21,20,20,154,302,229,138,96,
84,0,54,2240,1366,1106,0,5,22,0,0,6,237,216,154,56,
2962,23,4,66,66,70,0,10,52,154,63,0,22,169,84,51,
