1,2,2,0,5,4,4,2,20,0,17,2,0,0,0,2,
2,2,2,2,4,10,8,11,14,9,23,0,0,0,4,7,
14,17,18,40,32,43,20,14,26,20,34,16,97,149,336,584,
254,96,21,25,25,43,14,2,33,32,42,11,110,155,186,614,
26,30,22,255,714,309,29,18,62,69,28,38,80,88,155,364,
6,0,8,116,260,205,37,14,556,143,0,70,68,106,184,344,
33,76,49,60,76,206,39,32,206,112,20,76,182,115,126,584,
76,34,40,586,574,2037,60,238,426,123,44,119,322,223,214,1014,
69,0,28,2404,1350,1287,0,0,10,0,6,52,232,173,158,686,
2296,18,6,67,68,101,14,64,93,68,16,17,103,149,142,306,
