8,8,8,14,26,23,81,93,29,11,8,8,7,7,8,2,
58,140,367,50,46,89,36,75,1057,298,184,404,68,64,33,22,
16,142,104,60,40,81,18,42,646,78,158,270,103,158,47,7,
264,77,119,21,21,52,12,32,640,46,146,578,161,85,24,0,
64,102,201,22,20,41,17,34,222,55,204,193,71,131,20,7,
0,0,55,182,36,124,0,0,19,17,21,24,0,28,21,0,
17,18,16,489,479,1440,10,22,32,26,21,59,162,94,122,17,
66,26,40,907,878,2022,38,67,224,359,294,257,322,119,134,46,
22,0,0,2276,1426,1138,0,0,0,0,0,17,0,0,0,0,
2324,40,0,2,5,22,17,6,40,55,52,16,29,66,1,0,
