26,124,128,32,46,47,24,18,60,18,129,94,198,149,318,136,
62,172,304,72,83,110,81,42,126,34,108,100,153,450,837,858,
36,160,112,43,44,61,48,23,50,16,25,22,53,450,499,649,
22,58,15,485,260,386,32,2,35,4,8,12,50,580,445,712,
32,47,25,248,131,132,131,19,108,20,29,34,56,268,374,686,
12,3,0,62,44,76,6,12,53,0,0,18,76,245,455,604,
100,185,64,257,166,231,39,77,93,24,27,85,204,200,291,927,
68,43,44,687,760,2232,46,73,130,36,82,201,480,349,408,1196,
132,8,7,2456,1425,1212,42,0,20,0,97,131,468,312,396,694,
2565,38,17,110,120,152,20,25,74,37,73,64,246,263,240,250,
