32,121,201,37,40,47,30,26,74,14,132,85,194,164,311,150,
64,135,281,83,91,112,77,45,161,42,132,80,155,458,911,1004,
36,113,98,48,52,73,50,20,49,20,28,22,50,406,462,669,
34,56,14,500,446,389,28,5,32,0,8,17,53,596,445,761,
32,24,26,297,231,124,105,27,142,21,27,32,52,264,348,794,
6,0,3,86,61,74,8,66,226,21,5,13,55,226,416,717,
52,36,31,198,140,231,46,82,119,36,32,89,223,186,252,990,
77,50,35,645,628,2197,48,42,61,26,78,212,540,375,390,1236,
160,0,0,2391,1371,1254,49,13,34,0,91,160,503,361,386,723,
2522,11,0,125,130,158,37,52,85,35,59,72,246,281,255,265,
