8,94,0,23,32,15,11,54,274,18,8,8,8,10,6,4,
22,29,10,91,74,75,77,520,775,137,64,45,49,60,36,29,
29,51,21,186,125,113,151,357,1143,392,379,260,286,500,112,55,
9,36,0,188,143,108,528,764,1133,663,489,616,190,112,82,48,
10,66,9,33,24,23,18,18,32,27,19,16,19,20,16,12,
2,33,0,202,142,113,394,595,878,1237,495,442,308,314,171,41,
32,44,12,161,100,81,52,63,101,80,60,58,418,320,335,118,
6,16,14,505,891,2181,13,11,19,20,21,4,5,6,8,2,
28,18,0,2540,1682,1410,180,111,258,190,508,478,684,571,546,257,
2545,50,0,0,0,0,0,0,4,13,18,0,0,0,0,0,
