1,22,2,22,20,6,8,54,268,17,6,4,6,6,1,1,
18,33,18,92,76,72,60,456,752,138,66,38,42,49,40,26,
27,68,16,166,124,128,162,360,1080,372,397,266,301,471,112,62,
5,44,0,162,128,103,502,781,1180,619,482,633,183,110,59,45,
11,75,18,35,23,20,16,18,29,24,17,15,18,20,15,12,
1,22,0,195,146,107,352,590,861,1263,520,448,232,290,85,34,
34,28,10,162,88,88,44,53,84,68,61,56,390,315,266,106,
4,7,20,565,931,2198,10,12,13,17,22,5,6,4,1,3,
0,0,0,2510,1670,1476,179,110,242,174,468,521,702,592,413,232,
2587,38,11,23,0,0,0,0,0,0,18,10,0,0,0,0,
