22,202,10,30,42,37,50,53,102,133,183,104,83,103,61,25,
25,38,84,41,39,59,54,160,256,272,268,195,72,174,330,44,
14,47,150,56,30,47,45,150,302,141,205,114,68,150,346,108,
9,8,0,25,29,45,25,151,308,355,256,199,79,144,142,286,
40,66,15,37,36,50,80,129,218,224,274,93,67,94,142,265,
3,0,4,23,25,62,2,5,121,276,270,118,75,126,216,291,
4,6,0,326,50,125,0,0,0,2,5,0,0,0,0,5,
81,29,32,928,1059,2170,54,37,64,145,188,212,409,267,334,1194,
147,0,0,2697,1776,1537,68,7,50,14,127,134,346,266,295,691,
2478,32,18,82,90,116,6,50,46,40,54,80,157,180,72,27,
