2,0,1,4,13,4,2,4,10,163,36,6,6,4,0,0,
8,5,67,16,19,18,12,18,72,282,39,13,8,16,5,0,
18,15,281,47,39,32,35,46,120,136,66,32,21,30,8,9,
122,96,66,856,1034,176,64,112,230,402,202,128,24,40,4,3,
30,30,52,3413,1317,396,48,64,80,65,67,40,33,13,15,14,
30,12,178,153,222,138,546,1358,1316,1662,696,609,256,0,0,0,
96,73,133,214,38,17,557,1283,1510,951,895,723,353,48,46,46,
52,35,71,687,866,2107,85,116,170,129,126,88,225,25,54,28,
24,0,26,2334,1686,1484,134,253,609,578,634,601,537,0,0,0,
2301,22,73,152,190,178,113,135,230,472,639,538,452,0,21,23,
