23,19,15,20,30,44,108,140,262,159,123,111,39,34,39,39,
54,234,209,50,50,94,35,193,388,307,282,234,107,111,126,98,
12,116,98,29,12,42,7,95,96,106,71,112,18,6,6,11,
45,43,16,0,9,16,0,153,133,133,67,242,40,5,0,4,
60,40,12,0,1,15,2,80,104,266,195,49,6,6,7,3,
10,0,2,13,29,47,0,28,130,764,239,136,13,112,151,375,
52,23,15,200,411,1316,22,42,22,35,23,18,38,151,194,790,
40,5,9,594,587,2059,20,16,10,12,10,19,43,67,107,502,
129,13,0,2347,1404,1233,13,47,37,64,21,88,176,146,123,384,
3072,36,20,57,61,90,5,34,78,53,44,16,62,138,100,117,
