17,11,12,21,28,37,86,116,199,134,102,83,28,21,33,39,
39,24,25,37,37,71,25,153,291,246,232,186,88,62,98,87,
29,61,102,40,26,72,16,116,89,101,72,96,66,156,180,51,
17,38,24,2,5,16,0,130,118,117,52,214,60,16,1,9,
137,98,17,10,2,17,3,75,112,243,157,45,7,6,6,5,
8,0,5,10,20,45,0,30,137,657,180,128,6,81,126,309,
50,22,14,209,416,1220,19,33,22,32,18,19,37,135,178,738,
26,10,15,1154,811,2068,9,15,10,20,14,7,41,69,110,483,
2,0,0,2369,1413,1245,0,0,0,0,18,0,0,0,0,10,
3046,20,0,2,6,49,6,16,68,76,67,38,44,132,119,169,
