5,71,52,12,22,16,10,12,58,21,58,13,12,9,3,1,
12,25,276,21,24,37,28,32,42,36,152,17,20,20,9,6,
34,71,578,76,64,73,56,65,111,90,130,37,49,50,32,54,
86,133,182,687,250,440,361,486,693,344,476,215,120,92,65,5,
73,98,205,1813,1054,674,517,458,1543,485,907,236,144,100,62,46,
41,48,79,518,798,508,602,1501,2161,915,1046,341,363,188,33,0,
170,530,471,344,870,392,770,1458,1974,1029,1666,816,634,501,141,103,
55,52,71,462,528,2393,70,87,135,94,91,58,183,938,248,64,
138,14,36,2613,1782,1487,289,501,904,998,988,779,734,860,300,4,
2590,36,44,155,183,206,279,92,233,289,585,530,457,473,49,23,
