0,0,9,1,9,0,0,2,3,3,0,0,0,0,0,0,
0,0,40,2,5,15,5,5,0,0,0,0,0,0,0,0,
20,20,539,45,43,51,26,33,64,29,48,23,10,34,15,14,
17,87,24,90,58,96,16,18,65,108,115,123,16,16,0,0,
23,44,22,1447,616,411,142,152,453,111,310,160,102,70,43,26,
19,21,21,303,114,109,280,1018,1689,387,938,275,291,168,4,0,
94,112,76,178,745,254,453,857,1450,633,1422,730,594,433,101,51,
65,58,52,538,695,2346,75,86,149,92,110,83,289,1076,395,62,
74,0,0,2494,1745,1486,129,210,570,558,765,622,836,939,465,0,
2448,49,28,129,194,210,198,88,235,211,473,458,490,521,121,20,
