124,305,136,15,28,26,38,85,37,14,9,7,8,10,5,13,
27,28,30,25,24,51,52,307,198,154,85,81,34,16,21,24,
9,53,148,19,13,26,0,8,247,39,110,22,40,97,34,12,
110,54,4,2,6,15,0,8,362,100,142,40,32,22,34,20,
22,65,14,6,12,23,7,42,168,263,69,48,44,8,4,7,
2,0,1,0,13,23,0,401,153,425,86,90,50,0,0,0,
54,110,128,519,356,274,24,41,40,28,20,21,68,28,134,551,
53,26,28,874,906,2074,21,66,120,72,34,39,165,91,198,972,
0,6,98,2340,1392,1235,0,0,0,0,16,0,0,0,0,13,
3193,32,4,17,30,92,21,74,193,112,188,115,144,181,155,656,
