120,320,140,12,20,23,40,92,43,14,8,6,7,8,5,13,
26,27,32,26,25,43,46,305,205,171,77,71,32,14,21,22,
7,55,137,26,15,29,0,8,308,46,116,21,33,88,37,14,
128,59,2,2,8,23,2,12,342,96,140,49,80,58,92,42,
25,75,18,2,3,19,6,28,167,251,57,45,50,17,0,6,
0,0,14,0,9,12,0,384,160,424,87,83,45,0,0,0,
44,90,125,538,370,295,20,38,37,34,24,20,60,21,133,596,
54,22,21,858,898,2107,21,49,83,58,43,34,169,82,160,914,
34,4,81,2354,1453,1321,27,0,0,0,0,5,10,0,0,10,
3264,61,15,10,24,74,21,102,190,101,167,89,156,202,153,626,
