120,320,126,14,23,24,43,96,38,13,8,6,8,12,8,14,
25,30,32,26,23,47,49,324,209,157,83,74,30,16,21,25,
8,53,145,27,14,23,0,7,246,45,125,19,37,94,36,15,
117,52,2,2,8,18,0,7,333,97,150,56,34,21,26,16,
25,73,14,2,9,22,8,42,164,242,64,46,57,14,2,6,
2,0,10,0,2,14,0,398,164,414,72,79,49,0,0,0,
43,98,124,519,365,268,23,39,41,34,27,20,62,24,128,636,
54,18,21,781,818,2093,22,36,42,38,35,32,170,90,181,983,
33,18,86,2362,1452,1312,0,0,0,0,0,14,0,0,0,22,
3249,64,5,16,25,84,34,100,198,113,186,110,181,196,142,615,
