12,111,8,23,33,24,30,49,156,222,210,99,64,56,19,20,
20,12,34,37,40,64,64,194,387,150,230,118,78,134,90,32,
9,2,107,33,20,43,8,17,25,110,125,95,69,144,229,16,
16,44,32,34,33,46,174,255,593,401,231,223,66,173,132,65,
25,50,40,86,74,76,138,185,366,434,352,83,80,142,130,204,
0,0,0,273,366,226,58,298,277,412,306,130,66,137,209,229,
11,1,0,224,247,61,0,0,0,5,1,0,0,0,2,6,
69,28,43,769,811,2118,62,132,228,149,250,222,406,274,365,1189,
119,0,0,2608,1654,1462,0,38,7,0,111,160,308,380,402,861,
2472,26,4,111,90,110,3,10,49,29,42,78,93,234,234,56,
