12,42,3,14,21,19,38,75,179,174,206,98,50,57,11,14,
21,14,25,38,29,43,76,182,392,157,222,114,74,128,96,39,
14,7,8,39,26,50,62,183,324,162,143,104,68,146,260,30,
14,25,20,28,30,37,200,229,576,424,265,240,68,169,144,82,
27,56,50,35,34,47,148,187,426,436,336,79,89,142,136,193,
8,0,14,26,24,55,78,338,333,438,301,129,76,146,221,250,
9,10,0,326,263,96,1,4,1,0,0,0,1,5,0,1,
77,30,44,1538,1593,2083,69,131,323,192,244,232,422,281,362,1193,
1,0,0,2646,1691,1480,0,0,0,0,0,15,4,0,0,6,
2441,45,0,9,17,35,10,26,47,11,58,91,129,257,207,45,
