0,0,2,8,16,0,0,8,4,0,0,0,3,4,1,0,
26,22,18,49,64,68,84,229,256,154,214,80,54,46,27,17,
54,46,302,122,135,130,227,478,798,192,454,208,119,116,68,52,
55,51,36,307,470,372,515,772,1501,562,605,509,78,77,43,6,
17,56,193,60,116,67,20,21,41,23,20,14,20,16,7,4,
41,20,16,119,169,147,398,646,834,570,738,315,242,167,30,0,
38,39,17,116,294,92,42,50,79,42,46,59,374,368,129,21,
184,139,143,854,1041,2234,632,877,1690,1240,1002,758,763,691,572,140,
144,25,34,2438,1663,1333,356,492,1228,694,530,568,667,507,340,30,
2538,40,23,168,219,200,273,136,190,181,402,358,344,353,216,40,
