62,254,171,24,37,29,58,52,119,34,27,17,16,19,18,22,
121,174,262,61,70,86,125,74,186,276,365,241,102,151,118,65,
47,170,221,70,66,74,45,44,210,77,178,107,136,161,294,208,
40,42,64,664,780,677,5,2,290,36,81,69,112,278,422,734,
39,107,80,42,46,52,18,18,117,73,42,57,87,148,208,469,
4,4,8,13,18,34,0,0,2,136,3,18,65,181,228,244,
25,27,20,142,59,129,13,13,22,94,30,50,215,146,120,567,
68,32,36,665,748,1914,46,22,32,88,114,145,341,218,206,492,
90,0,20,2347,1526,1229,0,0,3,33,120,148,253,218,139,76,
2394,19,1,62,80,93,20,0,0,6,88,142,188,176,93,4,
