0,4,0,7,26,16,32,99,381,44,11,4,0,11,10,2,
25,39,30,52,77,93,107,687,1018,519,92,80,19,78,65,55,
14,40,16,80,86,108,221,384,1082,500,377,253,133,316,130,69,
10,35,0,51,82,104,559,769,1086,790,380,408,68,71,57,48,
0,0,1,0,1,5,5,0,0,0,0,1,0,1,0,0,
0,18,0,113,89,102,227,434,662,1183,380,455,224,223,72,36,
52,76,24,134,184,301,194,353,369,467,577,620,480,348,400,726,
53,77,50,769,951,2218,207,413,347,368,490,488,622,589,566,1466,
5,0,0,2584,1757,1456,204,128,110,74,238,443,506,530,405,472,
2606,33,11,36,16,17,0,4,5,7,13,46,54,38,37,5,
