9,15,7,14,17,14,28,32,71,15,6,9,13,13,12,14,
17,26,136,64,64,85,62,73,142,336,70,118,174,102,32,53,
28,18,27,53,44,54,20,15,21,109,45,44,112,301,334,357,
20,8,1,528,652,582,16,0,12,109,41,54,150,427,409,455,
68,125,25,436,400,188,31,20,26,132,93,71,142,373,281,398,
9,0,0,22,26,50,4,0,4,46,14,65,81,360,458,562,
42,25,24,363,137,193,32,21,30,58,50,149,175,247,350,930,
84,37,48,525,517,2030,44,36,41,169,94,201,395,350,412,1065,
151,0,3,2380,1403,1221,0,0,0,37,80,235,407,536,439,1048,
2326,25,20,86,84,96,2,0,8,70,56,111,247,282,204,152,
