14,46,47,15,24,17,24,28,42,16,6,5,11,16,12,10,
8,7,39,15,13,26,109,24,17,18,30,0,6,6,8,11,
11,8,171,20,14,34,14,0,0,39,41,22,15,13,12,13,
14,10,9,23,24,40,9,0,2,98,11,26,200,353,448,286,
29,28,32,36,40,48,23,10,13,134,21,29,169,279,341,106,
5,0,1,35,68,83,0,0,0,6,0,8,144,325,391,180,
49,27,22,257,73,321,29,18,15,99,34,73,262,273,285,274,
67,32,46,600,589,2061,56,29,28,338,57,194,437,432,467,343,
139,0,97,2437,1404,1265,0,0,0,106,13,165,450,392,469,273,
2438,16,6,88,102,103,1,0,0,100,25,53,190,241,238,41,
