9,13,8,18,29,24,144,160,366,54,14,13,12,22,28,28,
27,37,32,55,68,76,84,164,498,313,134,378,93,228,189,84,
24,56,34,66,75,80,82,123,290,184,61,155,96,233,552,357,
14,25,6,339,666,468,11,32,400,70,85,44,112,313,524,984,
33,97,30,116,437,147,50,67,133,135,66,93,108,266,554,935,
0,6,4,32,76,78,0,16,82,339,20,84,80,368,735,910,
2,7,1,33,11,4,0,0,1,2,0,3,0,0,1,2,
37,61,44,638,712,1830,56,544,81,210,175,272,322,935,702,1558,
0,0,22,2334,1467,1245,0,199,0,105,64,142,257,539,525,649,
2355,12,17,13,0,0,0,0,6,18,6,0,0,0,1,10,
