16,8,8,16,32,37,10,38,245,77,134,162,21,20,46,54,
43,48,218,41,50,106,31,69,477,160,271,353,72,107,92,103,
36,78,102,41,35,104,17,61,362,68,151,252,140,170,70,55,
336,52,72,9,22,43,0,34,302,78,112,418,100,128,154,20,
142,95,79,16,16,42,13,32,138,170,198,104,52,48,154,59,
8,0,0,4,17,55,0,44,185,641,170,218,74,245,303,174,
44,30,23,186,434,1436,22,51,26,32,23,38,212,264,201,420,
44,18,42,594,570,1964,23,52,38,27,20,29,156,236,203,776,
136,0,0,2268,1338,1136,0,21,62,189,81,102,136,89,181,661,
3016,17,2,92,78,98,0,21,54,135,73,62,124,120,61,64,
