18,16,16,16,28,34,12,34,275,68,122,165,20,17,43,48,
48,86,244,46,49,92,34,84,592,172,279,360,92,117,102,101,
36,153,117,51,36,106,22,71,433,77,179,275,135,177,67,57,
371,66,4,7,18,46,4,44,316,79,121,422,142,140,164,21,
154,114,20,15,19,42,18,46,160,190,203,107,62,67,185,57,
12,0,0,12,23,54,0,53,201,742,209,229,82,277,326,184,
44,24,19,196,446,1421,24,56,30,34,27,45,221,262,207,412,
53,20,33,588,555,1954,28,54,27,26,21,34,177,233,189,762,
153,0,5,2213,1306,1130,0,30,59,165,68,110,150,88,138,654,
3028,23,0,82,55,84,0,19,43,124,72,75,124,110,51,55,
