55,102,29,12,20,21,26,57,144,86,11,11,16,11,9,14,
44,46,157,58,63,78,82,126,173,143,252,266,132,156,156,81,
28,26,166,47,43,68,46,98,66,56,35,108,161,128,242,106,
13,10,3,16,24,30,6,7,54,202,12,37,226,250,242,160,
38,106,34,390,394,196,23,20,34,227,22,44,159,200,224,303,
5,0,2,20,36,57,0,0,34,363,4,32,122,284,290,444,
40,19,24,132,73,295,24,18,24,144,36,97,222,217,229,858,
82,46,38,599,618,1965,47,44,52,254,109,174,418,359,350,1156,
132,0,0,2390,1449,1234,0,0,0,91,112,238,419,348,326,686,
2406,36,20,93,82,101,2,3,10,67,28,77,169,204,225,110,
