3,4,4,9,14,12,5,19,11,8,6,4,5,9,6,7,
15,16,211,13,16,26,43,8,6,10,31,80,54,185,394,172,
45,66,196,52,56,79,34,38,35,48,46,177,113,164,384,442,
22,16,6,29,32,49,16,43,162,69,10,73,134,188,325,840,
33,35,26,436,362,191,78,22,193,50,37,53,123,138,179,408,
16,0,0,81,70,85,4,28,92,32,60,30,160,210,220,476,
22,85,8,347,94,137,7,7,8,8,12,13,15,14,16,29,
105,73,62,539,510,2018,68,71,221,90,93,269,569,391,430,1537,
155,48,0,2364,1287,1160,0,0,10,0,52,250,451,333,402,1040,
2353,47,26,107,98,123,4,0,11,54,74,122,201,181,188,343,
