21,42,76,21,20,30,18,46,10,6,54,354,214,238,130,20,
36,34,250,51,54,55,64,37,26,20,28,336,382,530,538,52,
26,15,156,45,34,51,34,12,15,10,18,173,152,423,618,42,
21,72,16,562,499,182,9,1,34,0,10,122,196,532,554,188,
30,118,24,702,620,217,49,16,93,10,17,68,79,232,519,550,
7,0,1,28,30,46,0,0,85,0,1,101,67,236,436,765,
38,21,19,234,71,197,105,37,83,15,25,143,154,200,232,989,
73,32,35,684,670,1981,38,48,175,28,121,270,434,406,310,1268,
143,0,0,2384,1413,1250,0,0,36,0,88,203,424,353,350,820,
2477,12,5,148,134,146,3,14,69,14,106,69,226,247,257,466,
