15,124,15,24,25,26,24,65,144,82,197,114,90,122,192,36,
33,24,42,46,44,61,68,234,261,210,253,184,117,170,393,77,
28,10,10,40,24,56,85,141,137,150,170,132,108,174,338,188,
14,26,6,20,11,26,160,146,327,338,225,207,74,172,267,357,
20,72,26,28,15,33,25,32,128,277,338,86,62,138,175,396,
0,0,0,294,100,228,106,217,290,226,341,187,54,148,216,349,
50,25,15,538,235,337,52,49,103,122,217,197,166,171,199,617,
69,36,50,1947,1957,2153,74,91,206,106,267,279,396,242,336,1216,
0,0,0,2652,1713,1544,0,0,4,22,0,0,0,0,9,32,
2350,17,0,32,31,64,14,17,28,10,113,109,144,245,345,468,
