11,6,7,11,16,16,78,42,48,54,113,50,21,21,12,12,
0,0,2,8,6,14,0,0,4,2,12,0,0,1,0,2,
26,23,71,54,52,84,70,23,306,124,79,138,162,231,271,333,
6,6,7,612,710,555,38,7,344,194,56,102,193,200,226,372,
21,22,24,436,445,193,30,24,134,215,120,70,136,116,176,289,
0,0,1,30,69,71,90,18,55,186,154,141,78,154,154,190,
30,16,16,76,62,170,24,29,28,73,185,195,201,130,123,366,
38,37,45,695,750,2041,53,237,84,136,360,292,346,266,217,458,
14,0,0,2265,1426,1188,11,26,22,26,214,325,330,282,133,180,
2451,17,0,6,0,0,0,0,0,17,2,0,0,0,0,9,
