6,16,9,17,18,11,11,17,85,85,36,12,14,14,6,4,
6,7,8,8,7,4,0,0,9,10,8,0,0,0,0,0,
14,9,18,46,29,38,25,33,154,154,82,23,21,21,8,6,
11,12,12,28,24,23,46,64,274,600,388,125,20,15,4,2,
9,22,66,34,28,16,15,17,24,14,18,13,14,15,8,7,
24,0,48,202,138,118,629,1221,1459,798,1111,329,344,129,17,0,
109,72,116,256,406,268,784,1249,1623,639,1358,633,548,290,67,57,
168,122,184,745,772,2162,570,1002,2274,1288,1294,689,821,1061,178,105,
98,0,42,2363,1682,1530,288,546,1238,892,812,883,795,856,57,0,
2422,37,62,221,194,172,79,168,236,424,676,568,531,536,35,15,
