2,3,4,6,20,9,8,14,48,119,33,8,8,11,6,8,
13,11,12,6,22,29,20,26,126,281,53,9,14,31,2,2,
22,18,282,48,58,48,46,59,134,250,94,29,34,43,35,32,
32,25,39,52,107,75,538,846,1215,619,307,88,56,116,52,7,
71,66,195,285,1015,332,988,720,894,517,504,148,181,96,44,39,
6,4,21,459,945,135,44,64,91,40,45,117,186,29,0,0,
120,394,472,248,490,264,736,1287,1548,588,872,576,365,180,84,67,
80,70,272,514,832,2119,154,222,353,219,203,146,733,827,63,52,
86,0,18,2503,1765,1431,447,681,1166,977,989,886,783,758,0,0,
2455,30,40,125,205,176,125,128,186,304,601,593,637,414,11,23,
