6,51,12,17,27,17,8,32,141,138,220,16,12,8,34,14,
33,32,47,56,57,84,68,211,271,230,297,218,106,155,378,81,
27,14,16,46,36,69,88,116,273,275,162,156,124,196,400,188,
9,41,10,35,30,46,106,178,417,525,229,210,81,227,262,459,
28,140,35,44,47,55,60,168,212,261,368,79,65,136,199,538,
6,0,0,258,350,227,110,189,178,204,367,174,44,124,253,441,
45,33,21,490,186,275,44,35,78,85,254,174,127,184,156,619,
64,38,42,900,935,2164,92,122,226,102,251,219,308,274,276,1122,
92,0,0,2618,1682,1475,20,43,115,8,136,175,260,236,304,977,
2410,40,0,148,160,196,28,73,67,20,132,66,176,286,280,538,
