0,0,0,6,20,0,0,8,28,0,0,1,0,0,0,0,
0,0,0,3,6,13,0,0,0,0,0,0,2,0,0,0,
13,33,34,56,74,85,160,345,681,171,309,258,160,306,104,46,
45,168,61,70,115,97,582,723,1242,456,517,387,101,93,43,38,
1,52,145,10,19,18,9,12,18,14,12,13,7,10,5,4,
0,16,21,59,123,105,365,594,778,1382,613,341,186,275,82,23,
56,141,123,186,179,265,318,716,620,677,856,686,386,440,242,224,
52,102,119,829,1441,2240,288,484,748,789,700,642,495,634,433,704,
0,0,22,2504,1653,1397,99,129,380,193,481,622,534,614,356,206,
2630,28,6,18,22,0,0,0,0,0,0,12,0,0,0,0,
