5,5,4,8,16,14,18,20,97,38,56,9,4,4,2,1,
45,24,37,46,55,57,206,441,815,202,240,62,37,33,22,21,
60,26,44,68,74,95,473,817,1509,225,513,89,54,77,60,55,
730,77,265,314,378,274,1276,1672,2553,1108,479,294,124,156,140,19,
86,41,77,88,98,121,1032,924,1664,817,613,208,249,88,53,32,
50,0,28,122,105,151,536,1176,1066,698,475,444,248,41,0,0,
138,62,53,183,302,406,779,1266,1088,311,721,584,325,136,101,54,
134,63,54,1118,1250,2402,468,500,665,566,781,745,713,498,76,52,
9,0,0,2579,1714,1636,36,42,54,66,107,140,60,66,0,0,
2617,21,10,84,100,133,118,140,177,218,634,495,406,402,14,13,
