11,17,10,29,41,30,50,108,207,526,379,88,48,30,23,25,
33,20,92,58,61,78,164,312,426,469,320,167,104,108,58,37,
8,6,11,28,22,28,11,13,184,125,151,116,56,178,153,28,
14,3,6,12,30,32,162,436,452,370,323,252,71,229,155,49,
20,11,16,235,315,152,23,18,32,336,420,114,106,151,198,194,
7,0,8,10,28,44,13,8,42,743,628,221,78,202,361,583,
40,27,21,245,97,188,124,83,373,469,439,176,148,240,128,592,
64,24,41,993,896,2000,60,49,85,401,528,256,340,321,160,1022,
121,0,16,2545,1634,1385,52,40,61,374,302,207,300,235,90,756,
2255,16,25,181,178,186,90,90,93,240,154,89,149,243,124,637,
