16,33,18,29,41,30,34,88,160,542,386,205,65,40,19,26,
23,14,62,43,49,72,102,252,442,484,420,220,107,109,38,33,
10,4,110,30,22,40,14,29,169,80,141,126,59,181,82,14,
14,46,28,34,38,36,158,398,396,320,286,216,61,175,114,21,
25,62,40,651,840,314,104,134,224,405,414,98,100,126,160,70,
4,0,6,29,46,68,228,108,336,626,553,238,69,172,292,250,
43,26,12,106,62,181,109,55,189,363,360,173,136,241,194,463,
73,32,50,867,912,2120,182,108,196,592,429,237,309,353,278,1012,
131,0,1,2636,1634,1411,57,18,3,309,219,196,310,282,232,756,
2340,21,16,184,178,187,21,46,37,218,128,98,155,224,161,648,
