6,21,21,10,25,16,43,106,70,8,7,8,2,4,4,6,
52,246,187,54,74,102,48,377,153,237,145,269,44,61,85,118,
13,128,156,36,25,60,5,15,215,62,84,170,32,137,103,48,
129,62,42,10,22,24,0,9,307,88,72,234,66,93,24,29,
22,54,47,12,15,16,1,9,84,93,116,55,4,2,2,3,
0,0,4,52,118,57,0,35,48,241,238,126,22,46,112,276,
37,42,36,108,318,282,12,25,22,26,16,20,160,144,239,643,
30,20,25,652,752,2073,15,21,14,30,18,14,125,107,198,524,
105,0,0,2308,1405,1255,0,0,41,222,62,112,82,61,54,194,
2246,50,0,52,62,76,8,25,24,145,30,22,26,27,0,62,
