17,152,193,26,33,34,58,96,94,23,10,9,7,8,11,14,
32,27,27,50,58,92,48,389,157,237,158,269,60,64,76,101,
16,89,149,48,27,52,9,18,250,81,109,203,34,158,93,47,
141,57,12,14,17,37,0,14,274,103,78,288,71,114,37,30,
19,21,12,12,8,3485,4,12,94,92,120,62,8,5,4,4,
0,0,7,19,18,149,0,40,55,282,225,153,29,64,134,348,
28,29,16,376,365,512,15,27,23,35,19,22,160,172,241,730,
42,15,16,597,638,2043,29,22,17,30,16,24,142,117,240,562,
94,8,0,2274,1399,1231,0,26,43,261,101,116,112,111,68,207,
2184,24,18,68,72,96,0,10,69,196,61,29,13,46,25,97,
