34,199,19,20,24,16,12,15,12,8,8,13,10,14,14,18,
13,18,173,16,18,18,25,3,6,4,8,7,8,10,10,12,
46,48,212,49,48,72,76,28,34,16,29,55,162,371,498,412,
86,39,13,569,480,244,189,13,108,1,3,60,311,320,414,494,
35,34,27,558,542,156,37,30,112,19,29,77,206,245,364,529,
11,0,0,94,108,92,9,84,101,0,8,86,116,195,490,519,
50,30,24,475,104,268,47,129,120,20,42,200,255,193,279,898,
78,39,44,596,531,2298,64,130,202,37,156,355,533,363,465,1218,
170,0,27,2458,1332,1212,106,30,97,0,96,389,478,406,411,878,
2509,14,7,138,130,168,44,52,110,75,106,236,222,328,357,393,
