26,209,93,14,16,18,15,14,10,8,10,12,11,14,16,16,
12,23,183,20,12,24,26,7,6,7,27,21,14,24,33,26,
32,45,214,52,44,68,57,24,30,20,25,55,148,337,411,337,
86,64,10,528,422,225,146,12,64,1,5,66,308,314,357,404,
37,57,27,491,424,147,66,32,91,14,25,86,212,265,374,486,
9,0,4,76,73,76,19,88,104,0,4,75,119,203,517,573,
94,106,62,473,118,263,48,133,128,28,42,206,236,189,290,950,
96,50,40,581,532,2338,71,125,212,31,142,359,538,359,448,1240,
187,0,22,2458,1402,1252,110,26,83,2,109,396,474,406,410,876,
2564,36,29,128,122,171,37,55,103,51,112,237,222,344,361,393,
