41,122,90,50,50,57,32,40,29,22,37,345,285,637,688,243,
52,49,91,58,66,81,46,48,36,30,36,189,299,618,1053,630,
40,60,229,52,51,68,39,19,25,21,27,84,162,379,554,553,
14,13,7,516,457,240,64,1,23,12,10,170,165,421,429,600,
33,80,85,401,425,131,192,21,88,28,41,127,101,231,384,703,
4,2,2,64,74,66,0,0,118,0,4,326,86,217,471,562,
42,32,26,326,81,264,29,30,89,20,58,348,232,184,235,963,
88,69,60,618,591,2174,48,50,170,42,290,440,518,460,356,1193,
124,0,0,2361,1323,1193,14,0,47,29,198,334,525,409,340,849,
2502,11,8,133,130,154,19,9,90,150,106,116,202,274,258,416,
