14,24,12,18,30,29,37,35,141,102,214,102,71,55,22,23,
32,18,25,42,54,53,40,86,151,90,236,181,136,210,85,47,
5,7,9,20,10,24,21,142,58,42,17,70,6,10,9,10,
14,5,2,20,28,28,8,5,3,180,18,26,175,264,238,105,
36,88,29,458,430,151,25,16,21,270,20,57,137,246,245,164,
2,0,4,22,46,50,1,0,0,354,0,60,82,412,342,347,
40,24,20,150,76,185,24,18,24,146,25,109,160,218,304,797,
86,30,35,695,701,1910,49,46,31,149,61,222,332,399,425,1066,
122,0,0,2378,1445,1261,0,0,0,89,58,192,242,392,407,880,
2338,23,8,110,121,136,5,0,2,108,29,84,100,285,330,303,
