6,15,12,19,17,16,69,89,154,64,10,18,17,28,25,30,
26,26,21,38,52,64,54,110,227,100,146,367,74,145,120,53,
14,20,13,36,37,58,35,49,124,88,42,121,97,162,535,101,
1,16,0,301,618,439,9,10,242,36,33,48,88,289,403,809,
29,75,33,84,277,114,38,42,100,113,40,72,66,185,518,812,
0,2,3,22,73,87,0,0,7,247,8,79,70,284,525,778,
25,28,18,44,60,157,19,21,24,169,30,121,206,300,235,788,
37,39,32,710,790,1829,53,45,44,166,155,241,384,666,487,1144,
0,0,0,2322,1430,1196,0,0,0,33,103,103,247,372,413,185,
2322,34,0,0,0,0,0,8,20,4,0,0,0,2,7,17,
