2,8,1,17,30,20,9,34,243,96,106,37,20,29,8,2,
0,3,8,0,0,2,0,0,1,5,0,0,0,0,0,0,
18,31,23,66,85,98,56,301,640,318,422,345,202,61,34,22,
20,40,10,50,98,106,202,421,752,477,706,448,80,73,36,24,
0,1,5,3,1,0,0,0,0,0,3,6,0,0,0,0,
4,29,10,136,430,225,152,196,679,1157,702,533,214,402,354,117,
65,106,52,194,490,347,212,209,310,686,864,760,463,468,292,336,
59,50,61,849,1120,2411,186,332,172,377,670,560,530,550,405,632,
0,0,0,2687,1845,1506,0,2,33,113,374,396,396,359,273,126,
2712,33,6,0,0,0,0,0,0,16,17,0,0,0,0,0,
