22,186,145,20,24,24,24,42,12,12,14,12,19,22,27,32,
58,62,114,73,72,85,68,48,45,32,30,136,462,724,1622,843,
52,130,246,78,68,83,76,27,45,28,32,54,185,523,908,749,
22,9,6,520,350,106,74,2,103,3,5,38,274,555,667,954,
45,55,25,672,288,130,185,22,84,21,25,50,138,256,508,922,
12,6,5,192,45,69,24,14,160,9,0,48,112,244,606,830,
74,158,88,397,101,354,69,71,120,37,39,166,258,250,300,1219,
111,90,85,622,557,2133,90,126,207,62,171,320,577,478,466,1433,
158,0,0,2440,1325,1224,148,22,146,14,163,321,512,429,476,1047,
2518,30,23,151,139,162,28,57,121,52,112,177,284,366,388,629,
