11,6,7,8,24,15,40,36,364,155,142,26,20,30,23,9,
36,28,49,30,45,32,122,406,956,149,62,54,52,73,56,28,
134,86,458,104,166,124,422,633,1457,705,648,283,236,379,254,148,
169,235,78,43,139,86,731,900,1806,1492,710,525,189,300,221,86,
4,9,7,2,5,6,9,7,4,3,1,2,2,1,2,6,
88,34,53,68,160,106,512,887,1346,2729,928,485,294,8,239,72,
6,6,0,63,134,64,2,3,10,10,3,5,14,1,12,6,
18,14,2,1733,2252,2274,17,14,21,27,34,28,17,0,20,8,
0,0,8,2562,1702,1634,0,0,0,0,0,0,0,21,25,18,
2704,51,26,33,96,69,124,140,260,238,132,620,590,611,493,116,
