155,345,146,22,33,42,66,111,100,69,20,25,13,12,14,22,
109,272,143,32,33,82,22,58,785,415,174,269,61,48,34,45,
25,114,174,45,20,83,8,37,298,70,82,166,53,214,86,128,
378,72,8,14,20,52,2,48,170,96,50,260,135,208,180,104,
23,21,9,10,14,42,5,24,106,190,55,111,60,82,92,157,
10,0,0,0,5,37,0,54,114,482,149,186,16,99,79,173,
45,27,14,590,458,260,17,38,28,30,17,22,82,135,197,656,
93,68,81,681,668,2046,47,91,62,74,48,60,382,388,500,1165,
0,13,114,2304,1385,1225,0,21,19,0,0,0,0,18,0,0,
2953,22,10,32,12,53,0,81,92,58,104,22,55,77,227,459,
