12,40,5,12,18,25,21,84,160,30,17,19,18,12,11,15,
14,16,28,28,33,41,25,106,113,20,20,24,5,19,9,9,
15,18,25,25,26,40,22,37,84,28,13,130,58,72,24,24,
4,8,0,165,426,313,8,6,135,71,3,40,64,160,133,355,
25,59,24,46,98,62,32,37,44,162,26,56,47,165,245,434,
1,0,1,14,42,57,0,0,1,226,0,75,44,188,430,389,
36,18,11,112,64,133,14,14,14,78,18,95,125,164,177,430,
52,30,34,707,790,1841,34,30,32,74,122,137,321,500,232,670,
76,0,0,2278,1412,1190,0,0,0,16,67,39,202,275,256,111,
2296,33,0,50,65,69,4,13,22,0,7,59,186,112,87,27,
