2,0,2,8,17,18,90,52,12,6,4,6,0,3,0,0,
17,11,112,20,25,66,27,40,629,463,128,149,8,17,5,7,
18,10,112,30,24,77,20,42,597,194,160,149,50,36,4,4,
148,46,17,13,8,29,11,32,574,152,126,267,17,49,0,0,
52,56,29,16,21,29,16,30,294,109,258,56,14,40,9,12,
1,0,2,3,19,49,7,32,409,173,329,116,32,286,0,0,
48,24,16,165,74,330,34,65,405,245,544,160,52,151,13,14,
66,29,39,1101,1060,1870,59,82,382,643,480,144,134,171,25,25,
56,8,79,2140,1252,1042,4,36,18,18,44,90,128,44,0,0,
2987,22,16,22,0,2,0,6,23,0,0,0,0,17,19,0,
